"","","","validation_labels_k"
"213",0.89588189125061,1,0
"214",0.0352849550545216,0,1
"215",0.889502763748169,1,1
"216",0.644103348255157,1,1
"217",0.378265500068665,0,1
"218",0.941250681877136,1,1
"219",0.968051552772522,1,1
"220",0.440915703773499,0,0
"221",0.135174363851547,0,0
"222",0.641473293304443,1,1
"223",0.0488701537251472,0,0
"224",0.986334562301636,1,1
"225",0.48244634270668,0,1
"226",0.410142123699188,0,0
"227",0.0948362648487091,0,0
"228",0.852859616279602,1,1
"229",0.0294536538422108,0,0
"230",0.0937705561518669,0,0
"231",0.0963762104511261,0,0
"232",0.0479932315647602,0,0
"233",0.0289213042706251,0,0
"234",0.12648506462574,0,1
"235",0.0223704893141985,0,0
"236",0.69860714673996,1,1
"237",0.347780406475067,0,1
"238",0.419494032859802,0,1
"239",0.0826026201248169,0,0
"240",0.536500930786133,1,0
"241",0.861723780632019,1,1
"242",0.102373369038105,0,0
"243",0.0459814965724945,0,0
"244",0.806362390518188,1,1
"245",0.0329314768314362,0,0
"246",0.594533324241638,1,1
"247",0.0931015834212303,0,0
"248",0.0706046745181084,0,0
"249",0.244881734251976,0,0
"250",0.206290796399117,0,1
"251",0.135459452867508,0,0
"252",0.194056108593941,0,0
"253",0.138682901859283,0,1
"254",0.0349943861365318,0,0
