"","","","validation_labels_k"
"200",0.977962553501129,1,1
"201",0.969858944416046,1,1
"202",0.611616969108582,1,1
"203",0.988118350505829,1,1
"204",0.000638380530290306,0,0
"205",0.000938767450861633,0,0
"206",6.64793187752366e-05,0,0
"207",2.17954493564321e-05,0,0
"208",0.763709187507629,1,0
"209",0.000213121718843468,0,1
"210",0.979975283145905,1,1
"211",0.913723230361938,1,0
"212",0.898053765296936,1,1
"213",0.861764430999756,1,0
"214",0.966515362262726,1,1
"215",0.993269741535187,1,1
"216",0.00634542433544993,0,0
"217",0.609311461448669,1,0
"218",0.731989026069641,1,1
"219",0.989712476730347,1,1
"220",0.737905859947205,1,1
"221",0.000277795683359727,0,0
"222",0.960305452346802,1,1
"223",0.670377910137177,1,1
"224",0.983468532562256,1,1
"225",0.675603747367859,1,0
"226",0.973885893821716,1,1
"227",0.318199753761292,0,0
"228",0.984462380409241,1,1
"229",0.986781060695648,1,1
"230",0.0104606626555324,0,1
"231",4.60716946690809e-05,0,0
"232",0.0318466052412987,0,0
"233",0.000780335569288582,0,0
"234",0.00338981533423066,0,0
"235",0.00379329337738454,0,0
"236",0.000373758375644684,0,0
"237",0.000180653223651461,0,0
"238",9.89677791949362e-05,0,0
"239",6.64793187752366e-05,0,0
"240",4.96473112434614e-05,0,0
"241",2.40896733885165e-05,0,0
"242",7.64015494496562e-05,0,0
"243",0.791896104812622,1,1
"244",0.0106696560978889,0,0
"245",0.0218504630029202,0,0
"246",2.12821169043309e-06,0,0
"247",8.9851246229955e-06,0,0
"248",0.0596419982612133,0,0
"249",0.19072762131691,0,0
"250",0.182616487145424,0,0
"251",0.0884184539318085,0,1
"252",0.349111527204514,0,0
"253",0.973188877105713,1,1
"254",0.00797392800450325,0,0
"255",0.00389714329503477,0,0
"256",0.000144480407470837,0,0
"257",4.36817117588362e-06,0,0
"258",0.368218660354614,0,0
"259",0.0147670954465866,0,0
"260",0.000361566955689341,0,0
"261",0.695877909660339,1,1
"262",7.73043922208672e-08,0,0
"263",1.4493964954454e-05,0,0
"264",0.14399416744709,0,0
"265",0.000213515493669547,0,0
"266",8.5883715428281e-07,0,0
"267",1.80463975993916e-05,0,0
"268",0.000115005394036416,0,0
"269",0.999755322933197,1,1
"270",0.943186700344086,1,0
"271",0.00016257434617728,0,0
"272",0.000250487006269395,0,0
"273",0.00111178890801966,0,0
"274",0.000269604293862358,0,0
"275",0.000119149401143659,0,0
"276",2.43874364969088e-05,0,0
"277",0.000755295506678522,0,0
"278",0.987225949764252,1,1
"279",8.20171123905311e-07,0,0
"280",0.467881709337234,0,0
"281",1.37449758241814e-08,0,0
"282",1.34185029310174e-05,0,0
"283",0.000101121062471066,0,0
"284",0.0142637137323618,0,0
"285",0.966299474239349,1,1
"286",0.617987394332886,1,1
"287",2.16321905099903e-06,0,0
"288",1.20985077955993e-05,0,0
"289",0.0780109241604805,0,1
"290",4.10559277952416e-06,0,0
"291",0.926019847393036,1,1
"292",7.05340028162027e-07,0,0
"293",0.000117309311463032,0,0
"294",0.00166833668481559,0,0
"295",0.000331017246935517,0,0
"296",0.000175810258951969,0,0
"297",0.0159331727772951,0,0
