"","","","validation_labels_k"
"217",0.998454213142395,1,1
"218",0.998728215694427,1,1
"219",0.00386928091756999,0,0
"220",0.010006227530539,0,0
"221",0.00265073496848345,0,0
"222",0.998123586177826,1,1
"223",0.00362385436892509,0,0
"224",0.00433092005550861,0,0
"225",0.998047351837158,1,1
"226",0.998215854167938,1,1
"227",0.998233914375305,1,1
"228",0.998619437217712,1,1
"229",0.00743624521419406,0,0
"230",0.00802640430629253,0,0
"231",0.00237448839470744,0,0
"232",0.170742213726044,0,0
"233",0.00353982648812234,0,0
"234",0.998201489448547,1,1
"235",0.00247684796340764,0,0
"236",0.998300969600677,1,1
"237",0.0283210463821888,0,0
"238",0.00274871708825231,0,0
"239",0.00474054925143719,0,0
"240",0.00232902076095343,0,0
"241",0.00411673681810498,0,0
"242",0.0064270431175828,0,0
"243",0.998181700706482,1,1
"244",0.996350526809692,1,1
"245",0.522024929523468,1,1
"246",0.998037993907928,1,1
"247",0.998293101787567,1,1
"248",0.998222649097443,1,1
"249",0.984809935092926,1,1
"250",0.998566806316376,1,1
"251",0.998298943042755,1,1
"252",0.998563587665558,1,1
"253",0.998515546321869,1,1
"254",0.00375349796377122,0,0
"255",0.998637139797211,1,1
"256",0.971216201782227,1,1
"257",0.99844092130661,1,1
"258",0.997116923332214,1,1
"259",0.605143785476685,1,0
"260",0.00269869156181812,0,0
"261",0.00274212309159338,0,0
"262",0.00265771290287375,0,0
"263",0.998335301876068,1,1
"264",0.997939169406891,1,1
"265",0.00526472926139832,0,0
"266",0.998412489891052,1,1
"267",0.998110413551331,1,1
"268",0.998516380786896,1,1
"269",0.998065173625946,1,0
"270",0.00413556443527341,0,0
"271",0.105113573372364,0,0
"272",0.0161140225827694,0,0
"273",0.00228989496827126,0,0
"274",0.00228994200006127,0,0
"275",0.00281026540324092,0,0
"276",0.00355015182867646,0,0
"277",0.00401154300197959,0,0
"278",0.00538571691140532,0,0
"279",0.986574470996857,1,1
"280",0.998130261898041,1,1
"281",0.998237133026123,1,1
"282",0.00239004194736481,0,0
"283",0.00281881960108876,0,0
"284",0.00349604641087353,0,0
"285",0.986524343490601,1,1
"286",0.00258654938079417,0,0
"287",0.0171358715742826,0,0
"288",0.00390371982939541,0,0
"289",0.00318810832686722,0,0
"290",0.00318810832686722,0,0
"291",0.00572477513924241,0,0
"292",0.00512126740068197,0,0
"293",0.00324444891884923,0,0
"294",0.0318734273314476,0,0
