"","","","validation_labels_k"
"190",0.0115685258060694,0,0
"191",0.0118635697290301,0,0
"192",0.0114553375169635,0,0
"193",0.659000337123871,1,0
"194",0.0116978324949741,0,0
"195",0.99739682674408,1,0
"196",0.0116487545892596,0,0
"197",0.997624933719635,1,1
"198",0.602206408977509,1,1
"199",0.996914386749268,1,1
"200",0.998111963272095,1,1
"201",0.038132406771183,0,0
"202",0.99785703420639,1,1
"203",0.0113404598087072,0,0
"204",0.0116377035155892,0,0
"205",0.0116359712556005,0,0
"206",0.0112618412822485,0,0
"207",0.997394323348999,1,1
"208",0.993783831596375,1,1
"209",0.0786042138934135,0,0
"210",0.998472154140472,1,1
"211",0.998517692089081,1,1
"212",0.998045444488525,1,1
"213",0.805212497711182,1,1
"214",0.586118459701538,1,0
"215",0.0118264267221093,0,0
"216",0.0117615312337875,0,1
"217",0.99774432182312,1,1
"218",0.99657130241394,1,1
"219",0.0112842647358775,0,0
"220",0.987593352794647,1,1
"221",0.99808806180954,1,1
"222",0.0112905176356435,0,0
"223",0.0114574991166592,0,0
"224",0.0111241741105914,0,0
"225",0.0111622838303447,0,0
"226",0.0111791808158159,0,0
"227",0.0113322986289859,0,0
"228",0.997970283031464,1,1
"229",0.0113915540277958,0,0
"230",0.982657015323639,1,1
"231",0.0115850483998656,0,0
"232",0.0115083288401365,0,0
"233",0.0114260548725724,0,0
"234",0.998032629489899,1,1
"235",0.0119389602914453,0,0
"236",0.997395396232605,1,1
"237",0.0113207912072539,0,0
"238",0.8261559009552,1,1
"239",0.997979819774628,1,1
"240",0.0114278858527541,0,0
"241",0.953877866268158,1,1
"242",0.998089730739594,1,1
"243",0.996834576129913,1,1
"244",0.682146728038788,1,0
"245",0.0113392509520054,0,0
"246",0.994600296020508,1,1
"247",0.0113729303702712,0,0
"248",0.998240828514099,1,1
"249",0.99823135137558,1,1
"250",0.0117019452154636,0,0
"251",0.0113350497558713,0,0
"252",0.997648894786835,1,1
"253",0.0114561906084418,0,0
"254",0.011787592433393,0,0
