"","","","validation_labels_k"
"126",0.982142388820648,1,1
"127",0.968740284442902,1,1
"128",0.999860048294067,1,1
"129",0.736551761627197,1,1
"130",0.994755029678345,1,1
"131",0.999842286109924,1,1
"132",0.981562077999115,1,1
"133",0.999905228614807,1,1
"134",0.000163033982971683,0,0
"135",0.000967446248978376,0,0
"136",0.000241996458498761,0,0
"137",0.000181633062311448,0,0
"138",0.00124137406237423,0,0
"139",0.00010182180267293,0,0
"140",0.000626938592176884,0,0
"141",6.24515523668379e-05,0,0
"142",0.999963283538818,1,1
"143",0.99998664855957,1,1
"144",0.999771416187286,1,1
"145",0.999958395957947,1,1
"146",0.996321320533752,1,1
"147",0.999973893165588,1,1
"148",0.994724810123444,1,1
"149",0.0024966315831989,0,0
"150",0.993841409683228,1,1
"151",0.999931573867798,1,1
"152",0.000870748132001609,0,0
"153",0.000188027290278114,0,0
"154",0.997517228126526,1,1
"155",0.742674887180328,1,1
"156",0.999961018562317,1,1
"157",0.999797165393829,1,1
"158",0.999941110610962,1,1
"159",0.999935388565063,1,1
"160",0.998646438121796,1,1
"161",0.999566256999969,1,1
"162",0.991944313049316,1,1
"163",0.997591733932495,1,1
"164",0.999942302703857,1,1
"165",0.824886620044708,1,0
"166",0.999508142471313,1,1
"167",0.999302625656128,1,1
"168",0.00255079590715468,0,0
"169",0.999950885772705,1,1
"170",0.999899864196777,1,1
"171",0.999378800392151,1,1
"172",0.997603356838226,1,1
"173",0.999824225902557,1,1
"174",0.999894142150879,1,1
"175",0.999050676822662,1,0
"176",0.973181664943695,1,1
"177",0.996383309364319,1,1
"178",0.999959945678711,1,1
"179",0.0986368209123611,0,0
"180",0.999970197677612,1,1
"181",0.999918341636658,1,1
"182",0.984951257705688,1,1
"183",0.00124635302927345,0,0
"184",0.00235741678625345,0,0
"185",0.999818980693817,1,1
"186",0.986134111881256,1,1
"187",0.00555034028366208,0,0
"188",0.000232031074119732,0,0
"189",0.00438557099550962,0,0
"190",0.0498037002980709,0,0
"191",0.00447743805125356,0,0
"192",0.00221529742702842,0,0
"193",0.000104656392068136,0,0
"194",0.501992523670197,1,1
"195",6.82099052937701e-05,0,0
"196",0.0197523701936007,0,0
"197",0.00016376689018216,0,0
"198",6.11601863056421e-05,0,0
"199",0.0014818663476035,0,0
"200",0.999795019626617,1,1
"201",0.635144948959351,1,0
"202",0.00115925737190992,0,0
"203",0.000304568588035181,0,0
"204",0.00438382243737578,0,0
"205",0.00676476070657372,0,0
"206",0.988170742988586,1,1
"207",0.000872525095473975,0,0
"208",0.000391492620110512,0,0
"209",0.000520529632922262,0,0
"210",0.999983191490173,1,1
"211",0.999830603599548,1,1
"212",0.999929070472717,1,1
"213",0.000104731865576468,0,0
"214",0.00010474964074092,0,0
"215",0.00284562655724585,0,0
"216",0.000112871406599879,0,0
"217",0.000147505314089358,0,0
"218",0.000613402284216136,0,0
"219",0.00300676771439612,0,0
"220",0.993349254131317,1,0
"221",0.985032558441162,1,1
"222",6.4707244746387e-05,0,0
"223",0.999114811420441,1,1
"224",8.90502633410506e-05,0,1
"225",7.89978003012948e-05,0,0
"226",0.000427497958298773,0,0
"227",0.000783844967372715,0,0
"228",6.4055115217343e-05,0,0
"229",0.999980330467224,1,1
"230",0.0216980166733265,0,0
"231",0.00172695063520223,0,0
"232",0.000827980053145438,0,0
"233",0.00163547368720174,0,0
"234",0.00172695063520223,0,0
"235",0.00271729752421379,0,0
"236",0.000340108032105491,0,0
"237",0.00129787705373019,0,0
"238",0.00172695063520223,0,0
"239",0.00155143113806844,0,0
"240",0.999802052974701,1,1
"241",0.00176479818765074,0,0
"242",0.999994039535522,1,1
"243",0.000490817823447287,0,0
"244",8.91646341187879e-05,0,0
"245",0.000161119838594459,0,0
"246",0.72053587436676,1,0
"247",0.000427497958298773,0,0
"248",0.995822906494141,1,1
"249",0.00264598429203033,0,0
"250",7.08184816176072e-05,0,0
"251",0.000237259911955334,0,0
"252",0.00657363468781114,0,0
"253",0.000468444603029639,0,0
