"","","","validation_labels_k"
"261",0.815751791000366,1,0
"262",0.898400187492371,1,1
"263",0.999050438404083,1,1
"264",0.00245813583023846,0,0
"265",0.00232959701679647,0,0
"266",0.993758797645569,1,1
"267",0.999889254570007,1,1
"268",0.00673234462738037,0,0
"269",0.984946370124817,1,1
"270",0.00192659441381693,0,0
"271",0.999935746192932,1,1
"272",0.0019843140617013,0,0
"273",0.00581014016643167,0,0
"274",0.999151349067688,1,1
"275",0.00219858856871724,0,0
"276",0.00223683449439704,0,0
"277",0.999908566474915,1,1
"278",0.00207955203950405,0,0
"279",0.00186760164797306,0,0
"280",0.00163279206026345,0,0
"281",0.999903917312622,1,1
"282",0.00197724997997284,0,0
"283",0.999938130378723,1,1
"284",0.00178924261126667,0,0
"285",0.00365606648847461,0,0
"286",0.00238389917649329,0,0
"287",0.00216294545680285,0,0
"288",0.00175136514008045,0,0
"289",0.00223910645581782,0,0
